Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"766,584","(+/-11,743)"
Sex and Age,Male,"381,442","(+/-6,727)"
Sex and Age,Female,"385,142","(+/-8,455)"
Sex and Age,Under 5 years,"41,829","(+/-3,709)"
Sex and Age,5 to 9 years,"44,289","(+/-3,964)"
Sex and Age,10 to 14 years,"48,654","(+/-4,053)"
Sex and Age,15 to 19 years,"53,278","(+/-3,418)"
Sex and Age,20 to 24 years,"50,909","(+/-4,205)"
Sex and Age,25 to 34 years,"100,311","(+/-5,243)"
Sex and Age,35 to 44 years,"98,597","(+/-5,495)"
Sex and Age,45 to 54 years,"101,208","(+/-4,739)"
Sex and Age,55 to 59 years,"50,265","(+/-3,468)"
Sex and Age,60 to 64 years,"45,581","(+/-4,129)"
Sex and Age,65 to 74 years,"78,388","(+/-4,248)"
Sex and Age,75 to 84 years,"38,387","(+/-2,630)"
Sex and Age,85 years and over,"14,888","(+/-1,706)"
Sex and Age,Median age (years),39.6,(+/-1.0)
Sex and Age,18 years and over,"600,067","(+/-9,575)"
Sex and Age,65 years and over,"131,663","(+/-5,179)"
Race,Total population,"766,584","(+/-11,743)"
Race,One race,"666,170","(+/-12,359)"
Race,White,"493,785","(+/-11,827)"
Race,Black or African American,"44,591","(+/-5,125)"
Race,American Indian and Alaska Native,"6,299","(+/-2,947)"
Race,Asian,"73,612","(+/-6,319)"
Race,Native Hawaiian and Other Pacific Islander,262,(+/-375)
Race,Some other race,"47,621","(+/-7,536)"
Race,Two or more races,"100,414","(+/-9,050)"
Hispanic or Latino and Race,Total population,"766,584","(+/-11,743)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"153,415","(+/-10,424)"
Hispanic or Latino and Race,Mexican,"118,501","(+/-10,188)"
Hispanic or Latino and Race,Puerto Rican,"9,816","(+/-2,420)"
Hispanic or Latino and Race,Cuban,"3,680","(+/-2,357)"
Hispanic or Latino and Race,Other Hispanic or Latino,"21,418","(+/-4,782)"
Hispanic or Latino and Race,Not Hispanic or Latino,"613,169","(+/-11,743)"
Place of Birth,Total population,"766,584","(+/-11,743)"
Place of Birth,Native,"643,650","(+/-12,559)"
Place of Birth,Born in United States,"635,975","(+/-12,183)"
Place of Birth,State of residence,"513,648","(+/-12,052)"
Place of Birth,Different state,"122,327","(+/-6,830)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","7,675","(+/-2,004)"
Place of Birth,Foreign-born,"122,934","(+/-7,008)"
Ancestry,Total population,"766,584","(+/-11,743)"
Ancestry,American,"20,163","(+/-3,757)"
Ancestry,Arab,"3,160","(+/-1,442)"
Ancestry,Czech,"8,485","(+/-1,807)"
Ancestry,Danish,"3,353","(+/-1,268)"
Ancestry,Dutch,"7,474","(+/-2,317)"
Ancestry,English,"48,389","(+/-4,224)"
Ancestry,French (except Basque),"11,521","(+/-2,226)"
Ancestry,French Canadian,"2,883","(+/-1,916)"
Ancestry,German,"142,220","(+/-9,162)"
Ancestry,Greek,"8,624","(+/-3,077)"
Ancestry,Hungarian,"2,390","(+/-1,080)"
Ancestry,Irish,"106,803","(+/-8,200)"
Ancestry,Italian,"66,673","(+/-6,466)"
Ancestry,Lithuanian,"6,152","(+/-1,331)"
Ancestry,Norwegian,"13,157","(+/-2,925)"
Ancestry,Polish,"67,258","(+/-5,610)"
Ancestry,Portuguese,991,(+/-780)
Ancestry,Russian,"3,033","(+/-1,070)"
Ancestry,Scotch-Irish,"3,315","(+/-1,563)"
Ancestry,Scottish,"10,332","(+/-1,808)"
Ancestry,Slovak,"2,693",(+/-880)
Ancestry,Subsaharan African,"6,300","(+/-2,429)"
Ancestry,Swedish,"17,775","(+/-2,707)"
Ancestry,Swiss,"1,358",(+/-625)
Ancestry,Ukrainian,"6,516","(+/-2,489)"
Ancestry,Welsh,"1,912",(+/-855)
Ancestry,West Indian (excluding Hispanic origin groups),"1,505",(+/-946)
Veteran Status,Civilian population 18 years and over,"599,921","(+/-9,539)"
Veteran Status,Civilian veterans,"25,925","(+/-2,550)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"761,856","(+/-11,701)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"79,787","(+/-4,396)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"166,169","(+/-8,192)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"4,150","(+/-1,050)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"467,122","(+/-9,232)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"38,927","(+/-3,676)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"128,565","(+/-5,183)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"36,710","(+/-2,875)"
Residence 1 Year Ago,Population 1 year and over,"757,056","(+/-11,907)"
Residence 1 Year Ago,Same house,"676,790","(+/-13,998)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"80,266","(+/-9,707)"
Residence 1 Year Ago,Different house in the U.S.,"75,961","(+/-9,512)"
Residence 1 Year Ago,Same county,"35,552","(+/-7,528)"
Residence 1 Year Ago,Different county,"40,409","(+/-6,030)"
Residence 1 Year Ago,Same state,"33,542","(+/-5,557)"
Residence 1 Year Ago,Different state,"6,867","(+/-2,753)"
Residence 1 Year Ago,Abroad,"4,305","(+/-1,625)"
