Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"859,087","(+/-11,324)"
Sex and Age,Male,"422,820","(+/-7,288)"
Sex and Age,Female,"436,267","(+/-7,658)"
Sex and Age,Under 5 years,"38,744","(+/-3,219)"
Sex and Age,5 to 9 years,"41,049","(+/-3,358)"
Sex and Age,10 to 14 years,"43,714","(+/-3,738)"
Sex and Age,15 to 19 years,"45,784","(+/-3,348)"
Sex and Age,20 to 24 years,"37,417","(+/-2,995)"
Sex and Age,25 to 34 years,"94,918","(+/-4,959)"
Sex and Age,35 to 44 years,"96,097","(+/-3,992)"
Sex and Age,45 to 54 years,"100,795","(+/-4,545)"
Sex and Age,55 to 59 years,"53,283","(+/-3,814)"
Sex and Age,60 to 64 years,"68,491","(+/-4,247)"
Sex and Age,65 to 74 years,"122,705","(+/-3,730)"
Sex and Age,75 to 84 years,"83,619","(+/-4,227)"
Sex and Age,85 years and over,"32,471","(+/-3,759)"
Sex and Age,Median age (years),48.6,(+/-0.9)
Sex and Age,18 years and over,"708,201","(+/-8,851)"
Sex and Age,65 years and over,"238,795","(+/-5,003)"
Race,Total population,"859,087","(+/-11,324)"
Race,One race,"738,795","(+/-15,605)"
Race,White,"550,604","(+/-11,864)"
Race,Black or African American,"118,131","(+/-9,520)"
Race,American Indian and Alaska Native,"7,977","(+/-4,259)"
Race,Asian,"20,104","(+/-2,976)"
Race,Native Hawaiian and Other Pacific Islander,158,(+/-192)
Race,Some other race,"41,821","(+/-8,121)"
Race,Two or more races,"120,292","(+/-11,831)"
Hispanic or Latino and Race,Total population,"859,087","(+/-11,324)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"176,656","(+/-8,760)"
Hispanic or Latino and Race,Mexican,"30,730","(+/-6,499)"
Hispanic or Latino and Race,Puerto Rican,"37,173","(+/-6,344)"
Hispanic or Latino and Race,Cuban,"33,706","(+/-5,640)"
Hispanic or Latino and Race,Other Hispanic or Latino,"75,047","(+/-9,470)"
Hispanic or Latino and Race,Not Hispanic or Latino,"682,431","(+/-10,799)"
Place of Birth,Total population,"859,087","(+/-11,324)"
Place of Birth,Native,"695,382","(+/-13,305)"
Place of Birth,Born in United States,"672,525","(+/-13,452)"
Place of Birth,State of residence,"269,441","(+/-11,105)"
Place of Birth,Different state,"403,084","(+/-9,928)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","22,857","(+/-3,630)"
Place of Birth,Foreign-born,"163,705","(+/-10,871)"
Ancestry,Total population,"859,087","(+/-11,324)"
Ancestry,American,"94,606","(+/-9,433)"
Ancestry,Arab,"2,880","(+/-1,227)"
Ancestry,Czech,"1,974",(+/-901)
Ancestry,Danish,"1,047",(+/-448)
Ancestry,Dutch,"7,328","(+/-1,857)"
Ancestry,English,"70,283","(+/-6,163)"
Ancestry,French (except Basque),"17,615","(+/-2,774)"
Ancestry,French Canadian,"4,092","(+/-1,135)"
Ancestry,German,"89,445","(+/-6,392)"
Ancestry,Greek,"5,776","(+/-2,543)"
Ancestry,Hungarian,"7,049","(+/-1,911)"
Ancestry,Irish,"92,577","(+/-7,567)"
Ancestry,Italian,"85,402","(+/-7,843)"
Ancestry,Lithuanian,"1,573",(+/-660)
Ancestry,Norwegian,"7,681","(+/-2,014)"
Ancestry,Polish,"26,482","(+/-4,094)"
Ancestry,Portuguese,"5,200","(+/-1,395)"
Ancestry,Russian,"9,169","(+/-2,134)"
Ancestry,Scotch-Irish,"5,544","(+/-1,605)"
Ancestry,Scottish,"15,174","(+/-2,490)"
Ancestry,Slovak,"1,385",(+/-634)
Ancestry,Subsaharan African,"10,098","(+/-3,289)"
Ancestry,Swedish,"7,836","(+/-2,259)"
Ancestry,Swiss,"1,145",(+/-535)
Ancestry,Ukrainian,"2,478","(+/-1,068)"
Ancestry,Welsh,"3,331","(+/-1,220)"
Ancestry,West Indian (excluding Hispanic origin groups),"48,281","(+/-7,334)"
Veteran Status,Civilian population 18 years and over,"707,171","(+/-8,921)"
Veteran Status,Civilian veterans,"49,570","(+/-4,434)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"851,357","(+/-11,371)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"115,241","(+/-6,091)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"150,761","(+/-5,537)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"7,232","(+/-1,875)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"465,106","(+/-8,839)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"38,890","(+/-3,943)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"235,490","(+/-4,989)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"69,119","(+/-4,142)"
Residence 1 Year Ago,Population 1 year and over,"851,258","(+/-10,785)"
Residence 1 Year Ago,Same house,"768,739","(+/-14,249)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"82,519","(+/-9,605)"
Residence 1 Year Ago,Different house in the U.S.,"74,435","(+/-8,915)"
Residence 1 Year Ago,Same county,"29,763","(+/-5,293)"
Residence 1 Year Ago,Different county,"44,672","(+/-7,015)"
Residence 1 Year Ago,Same state,"25,801","(+/-5,213)"
Residence 1 Year Ago,Different state,"18,871","(+/-4,102)"
Residence 1 Year Ago,Abroad,"8,084","(+/-5,161)"
