Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"902,036","(+/-17,114)"
Sex and Age,Male,"449,501","(+/-12,117)"
Sex and Age,Female,"452,535","(+/-9,127)"
Sex and Age,Under 5 years,"53,551","(+/-5,659)"
Sex and Age,5 to 9 years,"60,937","(+/-4,994)"
Sex and Age,10 to 14 years,"72,230","(+/-5,123)"
Sex and Age,15 to 19 years,"62,920","(+/-5,033)"
Sex and Age,20 to 24 years,"51,947","(+/-4,614)"
Sex and Age,25 to 34 years,"113,794","(+/-6,872)"
Sex and Age,35 to 44 years,"126,346","(+/-5,643)"
Sex and Age,45 to 54 years,"114,004","(+/-6,481)"
Sex and Age,55 to 59 years,"48,655","(+/-3,977)"
Sex and Age,60 to 64 years,"54,994","(+/-3,941)"
Sex and Age,65 to 74 years,"79,052","(+/-4,854)"
Sex and Age,75 to 84 years,"51,088","(+/-3,611)"
Sex and Age,85 years and over,"12,518","(+/-2,242)"
Sex and Age,Median age (years),37.9,(+/-0.9)
Sex and Age,18 years and over,"673,027","(+/-12,249)"
Sex and Age,65 years and over,"142,658","(+/-6,341)"
Race,Total population,"902,036","(+/-17,114)"
Race,One race,"769,520","(+/-18,284)"
Race,White,"613,418","(+/-18,446)"
Race,Black or African American,"35,555","(+/-6,619)"
Race,American Indian and Alaska Native,"10,013","(+/-2,708)"
Race,Asian,"52,102","(+/-6,788)"
Race,Native Hawaiian and Other Pacific Islander,539,(+/-432)
Race,Some other race,"57,893","(+/-8,401)"
Race,Two or more races,"132,516","(+/-13,393)"
Hispanic or Latino and Race,Total population,"902,036","(+/-17,114)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"186,183","(+/-14,883)"
Hispanic or Latino and Race,Mexican,"140,632","(+/-12,699)"
Hispanic or Latino and Race,Puerto Rican,"11,564","(+/-4,716)"
Hispanic or Latino and Race,Cuban,"3,288","(+/-2,064)"
Hispanic or Latino and Race,Other Hispanic or Latino,"30,699","(+/-6,182)"
Hispanic or Latino and Race,Not Hispanic or Latino,"715,853","(+/-18,278)"
Place of Birth,Total population,"902,036","(+/-17,114)"
Place of Birth,Native,"815,460","(+/-16,845)"
Place of Birth,Born in United States,"801,530","(+/-16,605)"
Place of Birth,State of residence,"326,520","(+/-14,641)"
Place of Birth,Different state,"475,010","(+/-13,192)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","13,930","(+/-3,042)"
Place of Birth,Foreign-born,"86,576","(+/-7,811)"
Ancestry,Total population,"902,036","(+/-17,114)"
Ancestry,American,"35,343","(+/-4,805)"
Ancestry,Arab,"3,929","(+/-1,638)"
Ancestry,Czech,"3,345","(+/-1,804)"
Ancestry,Danish,"7,511","(+/-3,605)"
Ancestry,Dutch,"7,669","(+/-2,093)"
Ancestry,English,"114,277","(+/-10,356)"
Ancestry,French (except Basque),"16,778","(+/-3,002)"
Ancestry,French Canadian,"5,077","(+/-1,968)"
Ancestry,German,"121,580","(+/-9,387)"
Ancestry,Greek,"2,201",(+/-931)
Ancestry,Hungarian,"2,814","(+/-1,101)"
Ancestry,Irish,"91,080","(+/-9,702)"
Ancestry,Italian,"45,404","(+/-6,200)"
Ancestry,Lithuanian,765,(+/-379)
Ancestry,Norwegian,"19,378","(+/-3,145)"
Ancestry,Polish,"19,938","(+/-3,749)"
Ancestry,Portuguese,"3,612","(+/-1,112)"
Ancestry,Russian,"4,306","(+/-1,251)"
Ancestry,Scotch-Irish,"6,350","(+/-1,576)"
Ancestry,Scottish,"20,930","(+/-4,037)"
Ancestry,Slovak,755,(+/-352)
Ancestry,Subsaharan African,"7,625","(+/-3,403)"
Ancestry,Swedish,"12,233","(+/-3,062)"
Ancestry,Swiss,"3,559","(+/-2,034)"
Ancestry,Ukrainian,"1,968","(+/-1,406)"
Ancestry,Welsh,"4,657","(+/-1,291)"
Ancestry,West Indian (excluding Hispanic origin groups),"2,997","(+/-1,681)"
Veteran Status,Civilian population 18 years and over,"672,015","(+/-12,318)"
Veteran Status,Civilian veterans,"45,181","(+/-3,717)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"899,940","(+/-17,049)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"107,462","(+/-7,323)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"228,918","(+/-10,556)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"10,699","(+/-2,376)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"529,247","(+/-11,762)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"49,605","(+/-4,598)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"141,775","(+/-6,334)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"47,158","(+/-3,584)"
Residence 1 Year Ago,Population 1 year and over,"892,604","(+/-16,995)"
Residence 1 Year Ago,Same house,"774,526","(+/-18,936)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"118,078","(+/-13,470)"
Residence 1 Year Ago,Different house in the U.S.,"111,021","(+/-13,002)"
Residence 1 Year Ago,Same county,"61,099","(+/-8,954)"
Residence 1 Year Ago,Different county,"49,922","(+/-7,064)"
Residence 1 Year Ago,Same state,"15,383","(+/-3,161)"
Residence 1 Year Ago,Different state,"34,539","(+/-7,092)"
Residence 1 Year Ago,Abroad,"7,057","(+/-2,920)"
