Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"816,216","(+/-11,558)"
Sex and Age,Male,"405,143","(+/-7,056)"
Sex and Age,Female,"411,073","(+/-7,063)"
Sex and Age,Under 5 years,"47,048","(+/-2,784)"
Sex and Age,5 to 9 years,"46,755","(+/-3,882)"
Sex and Age,10 to 14 years,"46,622","(+/-4,209)"
Sex and Age,15 to 19 years,"52,307","(+/-3,058)"
Sex and Age,20 to 24 years,"64,899","(+/-4,711)"
Sex and Age,25 to 34 years,"140,378","(+/-4,878)"
Sex and Age,35 to 44 years,"110,676","(+/-5,182)"
Sex and Age,45 to 54 years,"95,412","(+/-4,428)"
Sex and Age,55 to 59 years,"44,705","(+/-3,213)"
Sex and Age,60 to 64 years,"46,924","(+/-3,610)"
Sex and Age,65 to 74 years,"75,871","(+/-3,350)"
Sex and Age,75 to 84 years,"35,486","(+/-2,254)"
Sex and Age,85 years and over,"9,133","(+/-1,318)"
Sex and Age,Median age (years),35.7,(+/-0.4)
Sex and Age,18 years and over,"646,046","(+/-8,864)"
Sex and Age,65 years and over,"120,490","(+/-3,560)"
Race,Total population,"816,216","(+/-11,558)"
Race,One race,"742,401","(+/-11,935)"
Race,White,"585,398","(+/-7,813)"
Race,Black or African American,"121,734","(+/-8,841)"
Race,American Indian and Alaska Native,"2,102",(+/-727)
Race,Asian,"15,563","(+/-2,484)"
Race,Native Hawaiian and Other Pacific Islander,911,(+/-598)
Race,Some other race,"16,693","(+/-3,372)"
Race,Two or more races,"73,815","(+/-7,829)"
Hispanic or Latino and Race,Total population,"816,216","(+/-11,558)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"67,277","(+/-5,092)"
Hispanic or Latino and Race,Mexican,"32,968","(+/-4,422)"
Hispanic or Latino and Race,Puerto Rican,"7,331","(+/-1,941)"
Hispanic or Latino and Race,Cuban,"3,378","(+/-2,007)"
Hispanic or Latino and Race,Other Hispanic or Latino,"23,600","(+/-5,677)"
Hispanic or Latino and Race,Not Hispanic or Latino,"748,939","(+/-10,046)"
Place of Birth,Total population,"816,216","(+/-11,558)"
Place of Birth,Native,"767,460","(+/-13,117)"
Place of Birth,Born in United States,"751,789","(+/-13,173)"
Place of Birth,State of residence,"391,884","(+/-12,753)"
Place of Birth,Different state,"359,905","(+/-12,103)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","15,671","(+/-2,678)"
Place of Birth,Foreign-born,"48,756","(+/-6,897)"
Ancestry,Total population,"816,216","(+/-11,558)"
Ancestry,American,"77,134","(+/-6,935)"
Ancestry,Arab,"1,588",(+/-752)
Ancestry,Czech,"1,484",(+/-767)
Ancestry,Danish,"1,353",(+/-684)
Ancestry,Dutch,"5,045","(+/-1,562)"
Ancestry,English,"107,584","(+/-7,859)"
Ancestry,French (except Basque),"13,427","(+/-2,809)"
Ancestry,French Canadian,"1,643",(+/-912)
Ancestry,German,"87,492","(+/-7,790)"
Ancestry,Greek,"1,612",(+/-763)
Ancestry,Hungarian,"1,345",(+/-560)
Ancestry,Irish,"85,552","(+/-7,081)"
Ancestry,Italian,"22,250","(+/-3,934)"
Ancestry,Lithuanian,90,(+/-106)
Ancestry,Norwegian,"5,435","(+/-1,529)"
Ancestry,Polish,"12,093","(+/-2,398)"
Ancestry,Portuguese,"1,233",(+/-644)
Ancestry,Russian,"2,014",(+/-801)
Ancestry,Scotch-Irish,"11,221","(+/-2,203)"
Ancestry,Scottish,"23,458","(+/-3,776)"
Ancestry,Slovak,405,(+/-302)
Ancestry,Subsaharan African,"14,225","(+/-5,829)"
Ancestry,Swedish,"2,912",(+/-666)
Ancestry,Swiss,959,(+/-624)
Ancestry,Ukrainian,"1,871",(+/-915)
Ancestry,Welsh,"2,856",(+/-726)
Ancestry,West Indian (excluding Hispanic origin groups),"4,451","(+/-1,925)"
Veteran Status,Civilian population 18 years and over,"630,491","(+/-8,581)"
Veteran Status,Civilian veterans,"55,555","(+/-4,412)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"791,680","(+/-11,351)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"113,625","(+/-6,571)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"169,930","(+/-5,137)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"9,036","(+/-1,895)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"503,734","(+/-8,272)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"64,283","(+/-5,035)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"118,016","(+/-3,591)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"40,306","(+/-3,360)"
Residence 1 Year Ago,Population 1 year and over,"806,269","(+/-11,589)"
Residence 1 Year Ago,Same house,"689,652","(+/-12,782)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"116,617","(+/-10,334)"
Residence 1 Year Ago,Different house in the U.S.,"110,657","(+/-10,168)"
Residence 1 Year Ago,Same county,"47,591","(+/-6,560)"
Residence 1 Year Ago,Different county,"63,066","(+/-7,888)"
Residence 1 Year Ago,Same state,"25,195","(+/-4,335)"
Residence 1 Year Ago,Different state,"37,871","(+/-5,801)"
Residence 1 Year Ago,Abroad,"5,960","(+/-2,832)"
