Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"795,627","(+/-6,433)"
Sex and Age,Male,"392,699","(+/-4,886)"
Sex and Age,Female,"402,928","(+/-5,070)"
Sex and Age,Under 5 years,"39,709","(+/-2,236)"
Sex and Age,5 to 9 years,"43,824","(+/-3,941)"
Sex and Age,10 to 14 years,"48,527","(+/-4,038)"
Sex and Age,15 to 19 years,"49,506","(+/-2,815)"
Sex and Age,20 to 24 years,"46,209","(+/-3,226)"
Sex and Age,25 to 34 years,"94,047","(+/-3,161)"
Sex and Age,35 to 44 years,"105,022","(+/-3,660)"
Sex and Age,45 to 54 years,"102,976","(+/-3,009)"
Sex and Age,55 to 59 years,"57,422","(+/-3,736)"
Sex and Age,60 to 64 years,"54,406","(+/-3,592)"
Sex and Age,65 to 74 years,"90,296","(+/-2,572)"
Sex and Age,75 to 84 years,"47,100","(+/-2,884)"
Sex and Age,85 years and over,"16,583","(+/-1,989)"
Sex and Age,Median age (years),42.0,(+/-0.6)
Sex and Age,18 years and over,"631,725","(+/-6,365)"
Sex and Age,65 years and over,"153,979","(+/-3,468)"
Race,Total population,"795,627","(+/-6,433)"
Race,One race,"720,406","(+/-10,319)"
Race,White,"492,853","(+/-8,860)"
Race,Black or African American,"103,010","(+/-6,610)"
Race,American Indian and Alaska Native,"4,912","(+/-2,724)"
Race,Asian,"71,192","(+/-4,210)"
Race,Native Hawaiian and Other Pacific Islander,253,(+/-339)
Race,Some other race,"48,186","(+/-6,452)"
Race,Two or more races,"75,221","(+/-8,140)"
Hispanic or Latino and Race,Total population,"795,627","(+/-6,433)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"105,422","(+/-6,233)"
Hispanic or Latino and Race,Mexican,"14,308","(+/-4,103)"
Hispanic or Latino and Race,Puerto Rican,"33,816","(+/-4,721)"
Hispanic or Latino and Race,Cuban,"2,205",(+/-972)
Hispanic or Latino and Race,Other Hispanic or Latino,"55,093","(+/-6,608)"
Hispanic or Latino and Race,Not Hispanic or Latino,"690,205","(+/-7,687)"
Place of Birth,Total population,"795,627","(+/-6,433)"
Place of Birth,Native,"667,670","(+/-8,520)"
Place of Birth,Born in United States,"653,338","(+/-8,671)"
Place of Birth,State of residence,"412,747","(+/-10,845)"
Place of Birth,Different state,"240,591","(+/-9,397)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","14,332","(+/-2,925)"
Place of Birth,Foreign-born,"127,957","(+/-7,281)"
Ancestry,Total population,"795,627","(+/-6,433)"
Ancestry,American,"28,411","(+/-5,240)"
Ancestry,Arab,"7,173","(+/-2,496)"
Ancestry,Czech,"1,302",(+/-813)
Ancestry,Danish,"1,457","(+/-1,002)"
Ancestry,Dutch,"4,381","(+/-1,227)"
Ancestry,English,"52,910","(+/-4,627)"
Ancestry,French (except Basque),"7,258","(+/-2,189)"
Ancestry,French Canadian,"2,139","(+/-1,129)"
Ancestry,German,"87,742","(+/-6,591)"
Ancestry,Greek,"4,646","(+/-1,769)"
Ancestry,Hungarian,"9,472","(+/-2,235)"
Ancestry,Irish,"122,406","(+/-7,639)"
Ancestry,Italian,"127,969","(+/-8,350)"
Ancestry,Lithuanian,"2,998","(+/-1,317)"
Ancestry,Norwegian,"4,981","(+/-1,739)"
Ancestry,Polish,"42,925","(+/-4,632)"
Ancestry,Portuguese,"4,594","(+/-1,578)"
Ancestry,Russian,"11,017","(+/-3,051)"
Ancestry,Scotch-Irish,"4,277","(+/-1,469)"
Ancestry,Scottish,"10,780","(+/-2,062)"
Ancestry,Slovak,"3,573","(+/-1,290)"
Ancestry,Subsaharan African,"10,131","(+/-3,680)"
Ancestry,Swedish,"3,421","(+/-1,137)"
Ancestry,Swiss,"1,583",(+/-803)
Ancestry,Ukrainian,"7,605","(+/-1,846)"
Ancestry,Welsh,"1,934",(+/-663)
Ancestry,West Indian (excluding Hispanic origin groups),"13,922","(+/-3,906)"
Veteran Status,Civilian population 18 years and over,"627,017","(+/-6,371)"
Veteran Status,Civilian veterans,"31,503","(+/-2,699)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"780,471","(+/-6,665)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"88,993","(+/-4,772)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"163,770","(+/-4,981)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"5,806","(+/-1,475)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"466,451","(+/-5,855)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"37,901","(+/-3,434)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"150,250","(+/-3,647)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"45,286","(+/-3,160)"
Residence 1 Year Ago,Population 1 year and over,"788,010","(+/-6,626)"
Residence 1 Year Ago,Same house,"721,513","(+/-10,605)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"66,497","(+/-7,810)"
Residence 1 Year Ago,Different house in the U.S.,"61,924","(+/-7,507)"
Residence 1 Year Ago,Same county,"30,592","(+/-6,112)"
Residence 1 Year Ago,Different county,"31,332","(+/-4,587)"
Residence 1 Year Ago,Same state,"18,063","(+/-3,332)"
Residence 1 Year Ago,Different state,"13,269","(+/-3,770)"
Residence 1 Year Ago,Abroad,"4,573","(+/-1,610)"
