Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"784,146","(+/-6,852)"
Sex and Age,Male,"379,141","(+/-3,858)"
Sex and Age,Female,"405,005","(+/-4,107)"
Sex and Age,Under 5 years,"43,382",(+/-938)
Sex and Age,5 to 9 years,"43,384","(+/-2,998)"
Sex and Age,10 to 14 years,"49,485","(+/-3,333)"
Sex and Age,15 to 19 years,"48,397","(+/-1,664)"
Sex and Age,20 to 24 years,"49,596","(+/-2,246)"
Sex and Age,25 to 34 years,"107,432","(+/-2,386)"
Sex and Age,35 to 44 years,"108,080","(+/-2,410)"
Sex and Age,45 to 54 years,"95,855","(+/-2,260)"
Sex and Age,55 to 59 years,"47,050","(+/-3,250)"
Sex and Age,60 to 64 years,"54,366","(+/-3,358)"
Sex and Age,65 to 74 years,"79,236","(+/-1,599)"
Sex and Age,75 to 84 years,"43,006","(+/-2,417)"
Sex and Age,85 years and over,"14,877","(+/-2,131)"
Sex and Age,Median age (years),39.2,(+/-0.4)
Sex and Age,18 years and over,"618,339","(+/-4,832)"
Sex and Age,65 years and over,"137,119","(+/-2,429)"
Race,Total population,"784,146","(+/-6,852)"
Race,One race,"714,624","(+/-9,226)"
Race,White,"469,093","(+/-8,442)"
Race,Black or African American,"136,778","(+/-5,380)"
Race,American Indian and Alaska Native,"4,902","(+/-2,829)"
Race,Asian,"41,046","(+/-2,211)"
Race,Native Hawaiian and Other Pacific Islander,0,(+/-226)
Race,Some other race,"62,805","(+/-6,025)"
Race,Two or more races,"69,522","(+/-7,557)"
Hispanic or Latino and Race,Total population,"784,146","(+/-6,852)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"135,652","(+/-3,031)"
Hispanic or Latino and Race,Mexican,"19,965","(+/-5,161)"
Hispanic or Latino and Race,Puerto Rican,"68,869","(+/-7,874)"
Hispanic or Latino and Race,Cuban,"2,075","(+/-1,107)"
Hispanic or Latino and Race,Other Hispanic or Latino,"44,743","(+/-6,714)"
Hispanic or Latino and Race,Not Hispanic or Latino,"648,494","(+/-6,762)"
Place of Birth,Total population,"784,146","(+/-6,852)"
Place of Birth,Native,"703,417","(+/-10,209)"
Place of Birth,Born in United States,"681,515","(+/-9,809)"
Place of Birth,State of residence,"437,243","(+/-12,135)"
Place of Birth,Different state,"244,272","(+/-10,295)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","21,902","(+/-2,968)"
Place of Birth,Foreign-born,"80,729","(+/-7,227)"
Ancestry,Total population,"784,146","(+/-6,852)"
Ancestry,American,"21,577","(+/-3,331)"
Ancestry,Arab,"5,552","(+/-3,235)"
Ancestry,Czech,"1,202",(+/-671)
Ancestry,Danish,755,(+/-490)
Ancestry,Dutch,"2,454",(+/-637)
Ancestry,English,"57,701","(+/-4,912)"
Ancestry,French (except Basque),"6,301","(+/-1,365)"
Ancestry,French Canadian,"1,266",(+/-684)
Ancestry,German,"99,325","(+/-6,726)"
Ancestry,Greek,"3,983","(+/-1,767)"
Ancestry,Hungarian,"3,220","(+/-1,037)"
Ancestry,Irish,"146,885","(+/-8,400)"
Ancestry,Italian,"127,182","(+/-7,758)"
Ancestry,Lithuanian,"2,033",(+/-796)
Ancestry,Norwegian,"1,361",(+/-497)
Ancestry,Polish,"38,602","(+/-3,677)"
Ancestry,Portuguese,"2,557","(+/-1,301)"
Ancestry,Russian,"8,430","(+/-2,470)"
Ancestry,Scotch-Irish,"2,959",(+/-911)
Ancestry,Scottish,"13,191","(+/-3,859)"
Ancestry,Slovak,"1,641",(+/-658)
Ancestry,Subsaharan African,"10,629","(+/-3,873)"
Ancestry,Swedish,"2,753",(+/-875)
Ancestry,Swiss,"1,284",(+/-936)
Ancestry,Ukrainian,"4,993","(+/-1,337)"
Ancestry,Welsh,"3,104","(+/-1,295)"
Ancestry,West Indian (excluding Hispanic origin groups),"11,159","(+/-3,315)"
Veteran Status,Civilian population 18 years and over,"617,340","(+/-4,817)"
Veteran Status,Civilian veterans,"26,597","(+/-3,239)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"778,650","(+/-6,803)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"110,174","(+/-6,742)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"165,787","(+/-3,165)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"8,410","(+/-2,372)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"478,819","(+/-4,582)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"56,429","(+/-4,857)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"134,044","(+/-2,416)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"45,335","(+/-2,923)"
Residence 1 Year Ago,Population 1 year and over,"776,239","(+/-6,562)"
Residence 1 Year Ago,Same house,"711,161","(+/-9,429)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"65,078","(+/-6,844)"
Residence 1 Year Ago,Different house in the U.S.,"62,220","(+/-6,721)"
Residence 1 Year Ago,Same county,"30,985","(+/-5,167)"
Residence 1 Year Ago,Different county,"31,235","(+/-4,258)"
Residence 1 Year Ago,Same state,"15,217","(+/-2,685)"
Residence 1 Year Ago,Different state,"16,018","(+/-3,915)"
Residence 1 Year Ago,Abroad,"2,858","(+/-1,023)"
