Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"909,540","(+/-22,905)"
Sex and Age,Male,"445,167","(+/-12,420)"
Sex and Age,Female,"464,373","(+/-12,291)"
Sex and Age,Under 5 years,"54,219","(+/-4,998)"
Sex and Age,5 to 9 years,"56,608","(+/-6,573)"
Sex and Age,10 to 14 years,"58,030","(+/-4,896)"
Sex and Age,15 to 19 years,"62,813","(+/-4,795)"
Sex and Age,20 to 24 years,"55,941","(+/-4,802)"
Sex and Age,25 to 34 years,"130,057","(+/-5,767)"
Sex and Age,35 to 44 years,"143,418","(+/-7,846)"
Sex and Age,45 to 54 years,"123,428","(+/-7,159)"
Sex and Age,55 to 59 years,"55,145","(+/-4,653)"
Sex and Age,60 to 64 years,"46,536","(+/-4,082)"
Sex and Age,65 to 74 years,"72,363","(+/-4,486)"
Sex and Age,75 to 84 years,"40,413","(+/-3,438)"
Sex and Age,85 years and over,"10,569","(+/-2,060)"
Sex and Age,Median age (years),37.4,(+/-0.7)
Sex and Age,18 years and over,"700,481","(+/-15,818)"
Sex and Age,65 years and over,"123,345","(+/-5,376)"
Race,Total population,"909,540","(+/-22,905)"
Race,One race,"647,214","(+/-21,925)"
Race,White,"319,820","(+/-15,833)"
Race,Black or African American,"113,156","(+/-11,968)"
Race,American Indian and Alaska Native,"5,254","(+/-3,434)"
Race,Asian,"35,978","(+/-5,032)"
Race,Native Hawaiian and Other Pacific Islander,743,(+/-634)
Race,Some other race,"172,263","(+/-15,495)"
Race,Two or more races,"262,326","(+/-21,869)"
Hispanic or Latino and Race,Total population,"909,540","(+/-22,905)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"488,990","(+/-21,291)"
Hispanic or Latino and Race,Mexican,"17,199","(+/-4,595)"
Hispanic or Latino and Race,Puerto Rican,"208,512","(+/-20,209)"
Hispanic or Latino and Race,Cuban,"29,024","(+/-6,954)"
Hispanic or Latino and Race,Other Hispanic or Latino,"234,255","(+/-22,104)"
Hispanic or Latino and Race,Not Hispanic or Latino,"420,550","(+/-14,023)"
Place of Birth,Total population,"909,540","(+/-22,905)"
Place of Birth,Native,"639,681","(+/-24,568)"
Place of Birth,Born in United States,"512,503","(+/-20,518)"
Place of Birth,State of residence,"237,211","(+/-15,602)"
Place of Birth,Different state,"275,292","(+/-16,502)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","127,178","(+/-13,278)"
Place of Birth,Foreign-born,"269,859","(+/-21,934)"
Ancestry,Total population,"909,540","(+/-22,905)"
Ancestry,American,"35,646","(+/-6,927)"
Ancestry,Arab,"10,801","(+/-4,025)"
Ancestry,Czech,827,(+/-814)
Ancestry,Danish,963,(+/-683)
Ancestry,Dutch,"3,914","(+/-1,913)"
Ancestry,English,"41,818","(+/-7,042)"
Ancestry,French (except Basque),"7,220","(+/-1,862)"
Ancestry,French Canadian,"1,731","(+/-1,079)"
Ancestry,German,"43,001","(+/-6,272)"
Ancestry,Greek,"2,298","(+/-1,298)"
Ancestry,Hungarian,"1,419",(+/-701)
Ancestry,Irish,"43,606","(+/-6,185)"
Ancestry,Italian,"40,711","(+/-6,822)"
Ancestry,Lithuanian,754,(+/-559)
Ancestry,Norwegian,"2,683","(+/-1,299)"
Ancestry,Polish,"12,876","(+/-3,199)"
Ancestry,Portuguese,"9,006","(+/-3,557)"
Ancestry,Russian,"2,621","(+/-1,101)"
Ancestry,Scotch-Irish,"2,838","(+/-1,153)"
Ancestry,Scottish,"9,928","(+/-2,437)"
Ancestry,Slovak,496,(+/-507)
Ancestry,Subsaharan African,"12,360","(+/-5,419)"
Ancestry,Swedish,"2,653","(+/-1,402)"
Ancestry,Swiss,"1,407",(+/-980)
Ancestry,Ukrainian,"3,315","(+/-1,922)"
Ancestry,Welsh,"1,135",(+/-660)
Ancestry,West Indian (excluding Hispanic origin groups),"42,160","(+/-7,606)"
Veteran Status,Civilian population 18 years and over,"699,665","(+/-15,865)"
Veteran Status,Civilian veterans,"35,321","(+/-4,936)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"905,953","(+/-22,987)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"120,638","(+/-9,613)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"209,002","(+/-10,575)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"18,473","(+/-3,783)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"575,665","(+/-15,023)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"60,060","(+/-7,496)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"121,286","(+/-5,380)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"42,105","(+/-4,019)"
Residence 1 Year Ago,Population 1 year and over,"902,611","(+/-22,488)"
Residence 1 Year Ago,Same house,"747,824","(+/-25,404)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"154,787","(+/-17,297)"
Residence 1 Year Ago,Different house in the U.S.,"135,645","(+/-16,398)"
Residence 1 Year Ago,Same county,"69,899","(+/-11,611)"
Residence 1 Year Ago,Different county,"65,746","(+/-12,191)"
Residence 1 Year Ago,Same state,"44,826","(+/-9,476)"
Residence 1 Year Ago,Different state,"20,920","(+/-7,867)"
Residence 1 Year Ago,Abroad,"19,142","(+/-5,713)"
