Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"771,555","(+/-16,620)"
Sex and Age,Male,"370,920","(+/-10,765)"
Sex and Age,Female,"400,635","(+/-11,067)"
Sex and Age,Under 5 years,"42,986","(+/-4,043)"
Sex and Age,5 to 9 years,"38,403","(+/-4,933)"
Sex and Age,10 to 14 years,"43,280","(+/-4,641)"
Sex and Age,15 to 19 years,"55,381","(+/-4,874)"
Sex and Age,20 to 24 years,"62,258","(+/-5,282)"
Sex and Age,25 to 34 years,"149,899","(+/-7,576)"
Sex and Age,35 to 44 years,"115,997","(+/-5,602)"
Sex and Age,45 to 54 years,"91,670","(+/-5,203)"
Sex and Age,55 to 59 years,"44,641","(+/-4,540)"
Sex and Age,60 to 64 years,"36,179","(+/-3,516)"
Sex and Age,65 to 74 years,"55,104","(+/-3,410)"
Sex and Age,75 to 84 years,"28,435","(+/-2,377)"
Sex and Age,85 years and over,"7,322","(+/-1,552)"
Sex and Age,Median age (years),34.7,(+/-0.5)
Sex and Age,18 years and over,"621,521","(+/-12,178)"
Sex and Age,65 years and over,"90,861","(+/-4,340)"
Race,Total population,"771,555","(+/-16,620)"
Race,One race,"699,072","(+/-16,431)"
Race,White,"247,666","(+/-9,475)"
Race,Black or African American,"372,553","(+/-16,645)"
Race,American Indian and Alaska Native,"5,018","(+/-3,323)"
Race,Asian,"45,173","(+/-3,948)"
Race,Native Hawaiian and Other Pacific Islander,508,(+/-605)
Race,Some other race,"28,154","(+/-6,432)"
Race,Two or more races,"72,483","(+/-7,923)"
Hispanic or Latino and Race,Total population,"771,555","(+/-16,620)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"80,570","(+/-8,144)"
Hispanic or Latino and Race,Mexican,"35,819","(+/-6,105)"
Hispanic or Latino and Race,Puerto Rican,"10,957","(+/-4,061)"
Hispanic or Latino and Race,Cuban,"4,908","(+/-2,162)"
Hispanic or Latino and Race,Other Hispanic or Latino,"28,886","(+/-5,604)"
Hispanic or Latino and Race,Not Hispanic or Latino,"690,985","(+/-15,155)"
Place of Birth,Total population,"771,555","(+/-16,620)"
Place of Birth,Native,"681,105","(+/-17,237)"
Place of Birth,Born in United States,"667,553","(+/-16,958)"
Place of Birth,State of residence,"367,261","(+/-15,368)"
Place of Birth,Different state,"300,292","(+/-13,116)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","13,552","(+/-3,001)"
Place of Birth,Foreign-born,"90,450","(+/-7,188)"
Ancestry,Total population,"771,555","(+/-16,620)"
Ancestry,American,"34,081","(+/-7,018)"
Ancestry,Arab,"2,307",(+/-759)
Ancestry,Czech,"1,300",(+/-538)
Ancestry,Danish,"1,200",(+/-561)
Ancestry,Dutch,"3,797","(+/-1,154)"
Ancestry,English,"58,147","(+/-4,695)"
Ancestry,French (except Basque),"7,252","(+/-1,792)"
Ancestry,French Canadian,690,(+/-420)
Ancestry,German,"43,237","(+/-4,490)"
Ancestry,Greek,"2,119",(+/-839)
Ancestry,Hungarian,"2,217",(+/-908)
Ancestry,Irish,"41,025","(+/-3,721)"
Ancestry,Italian,"17,881","(+/-3,228)"
Ancestry,Lithuanian,"1,731",(+/-970)
Ancestry,Norwegian,"2,936","(+/-1,171)"
Ancestry,Polish,"9,056","(+/-1,832)"
Ancestry,Portuguese,746,(+/-585)
Ancestry,Russian,"2,707",(+/-978)
Ancestry,Scotch-Irish,"6,810","(+/-1,549)"
Ancestry,Scottish,"13,510","(+/-2,045)"
Ancestry,Slovak,913,(+/-431)
Ancestry,Subsaharan African,"29,487","(+/-7,464)"
Ancestry,Swedish,"3,963","(+/-1,144)"
Ancestry,Swiss,"2,278","(+/-1,827)"
Ancestry,Ukrainian,771,(+/-399)
Ancestry,Welsh,"2,855","(+/-1,074)"
Ancestry,West Indian (excluding Hispanic origin groups),"15,754","(+/-4,774)"
Veteran Status,Civilian population 18 years and over,"621,202","(+/-12,235)"
Veteran Status,Civilian veterans,"26,871","(+/-3,224)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"763,044","(+/-16,654)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"84,201","(+/-6,802)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"149,918","(+/-9,154)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"6,182","(+/-2,451)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"523,946","(+/-11,499)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"49,572","(+/-5,456)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"89,180","(+/-4,336)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"28,447","(+/-2,513)"
Residence 1 Year Ago,Population 1 year and over,"761,102","(+/-16,384)"
Residence 1 Year Ago,Same house,"611,362","(+/-17,583)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"149,740","(+/-12,564)"
Residence 1 Year Ago,Different house in the U.S.,"140,232","(+/-11,360)"
Residence 1 Year Ago,Same county,"63,010","(+/-7,562)"
Residence 1 Year Ago,Different county,"77,222","(+/-9,477)"
Residence 1 Year Ago,Same state,"45,841","(+/-7,558)"
Residence 1 Year Ago,Different state,"31,381","(+/-5,919)"
Residence 1 Year Ago,Abroad,"9,508","(+/-3,062)"
