Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"791,238","(+/-7,309)"
Sex and Age,Male,"385,317","(+/-5,842)"
Sex and Age,Female,"405,921","(+/-5,407)"
Sex and Age,Under 5 years,"43,349","(+/-2,255)"
Sex and Age,5 to 9 years,"46,160","(+/-4,209)"
Sex and Age,10 to 14 years,"55,662","(+/-4,743)"
Sex and Age,15 to 19 years,"59,010","(+/-3,579)"
Sex and Age,20 to 24 years,"52,156","(+/-2,736)"
Sex and Age,25 to 34 years,"91,792","(+/-3,636)"
Sex and Age,35 to 44 years,"101,219","(+/-3,787)"
Sex and Age,45 to 54 years,"94,006","(+/-3,772)"
Sex and Age,55 to 59 years,"44,874","(+/-3,569)"
Sex and Age,60 to 64 years,"55,776","(+/-3,641)"
Sex and Age,65 to 74 years,"85,572","(+/-3,372)"
Sex and Age,75 to 84 years,"44,815","(+/-2,463)"
Sex and Age,85 years and over,"16,847","(+/-2,450)"
Sex and Age,Median age (years),39.7,(+/-0.6)
Sex and Age,18 years and over,"612,012","(+/-6,472)"
Sex and Age,65 years and over,"147,234","(+/-4,538)"
Race,Total population,"791,238","(+/-7,309)"
Race,One race,"734,570","(+/-9,539)"
Race,White,"575,394","(+/-9,171)"
Race,Black or African American,"109,616","(+/-8,049)"
Race,American Indian and Alaska Native,"1,269",(+/-907)
Race,Asian,"25,779","(+/-2,665)"
Race,Native Hawaiian and Other Pacific Islander,917,(+/-242)
Race,Some other race,"21,595","(+/-4,238)"
Race,Two or more races,"56,668","(+/-7,407)"
Hispanic or Latino and Race,Total population,"791,238","(+/-7,309)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"42,240","(+/-2,862)"
Hispanic or Latino and Race,Mexican,"20,138","(+/-4,371)"
Hispanic or Latino and Race,Puerto Rican,"3,814","(+/-1,675)"
Hispanic or Latino and Race,Cuban,979,(+/-587)
Hispanic or Latino and Race,Other Hispanic or Latino,"17,309","(+/-3,732)"
Hispanic or Latino and Race,Not Hispanic or Latino,"748,998","(+/-7,403)"
Place of Birth,Total population,"791,238","(+/-7,309)"
Place of Birth,Native,"735,250","(+/-8,979)"
Place of Birth,Born in United States,"726,353","(+/-9,176)"
Place of Birth,State of residence,"572,645","(+/-10,404)"
Place of Birth,Different state,"153,708","(+/-7,952)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","8,897","(+/-2,788)"
Place of Birth,Foreign-born,"55,988","(+/-6,170)"
Ancestry,Total population,"791,238","(+/-7,309)"
Ancestry,American,"44,116","(+/-4,804)"
Ancestry,Arab,"3,059","(+/-1,625)"
Ancestry,Czech,"1,232",(+/-563)
Ancestry,Danish,635,(+/-415)
Ancestry,Dutch,"6,942","(+/-2,072)"
Ancestry,English,"79,238","(+/-7,275)"
Ancestry,French (except Basque),"12,429","(+/-2,600)"
Ancestry,French Canadian,"1,817","(+/-1,061)"
Ancestry,German,"207,846","(+/-11,365)"
Ancestry,Greek,"3,244","(+/-1,621)"
Ancestry,Hungarian,"3,018",(+/-943)
Ancestry,Irish,"101,486","(+/-8,981)"
Ancestry,Italian,"27,459","(+/-4,129)"
Ancestry,Lithuanian,"1,923","(+/-1,416)"
Ancestry,Norwegian,"3,242","(+/-1,283)"
Ancestry,Polish,"9,708","(+/-2,044)"
Ancestry,Portuguese,"1,821","(+/-1,805)"
Ancestry,Russian,"3,797","(+/-1,763)"
Ancestry,Scotch-Irish,"5,401","(+/-1,475)"
Ancestry,Scottish,"15,094","(+/-2,654)"
Ancestry,Slovak,996,(+/-557)
Ancestry,Subsaharan African,"15,352","(+/-4,620)"
Ancestry,Swedish,"3,867","(+/-1,432)"
Ancestry,Swiss,"2,288","(+/-1,016)"
Ancestry,Ukrainian,"1,964","(+/-1,170)"
Ancestry,Welsh,"5,651","(+/-2,670)"
Ancestry,West Indian (excluding Hispanic origin groups),"1,150",(+/-683)
Veteran Status,Civilian population 18 years and over,"610,754","(+/-6,458)"
Veteran Status,Civilian veterans,"34,819","(+/-3,350)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"783,320","(+/-7,282)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"110,207","(+/-5,916)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"179,179","(+/-5,170)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"11,747","(+/-2,773)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"461,118","(+/-5,382)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"54,942","(+/-4,675)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"143,023","(+/-4,564)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"43,518","(+/-3,358)"
Residence 1 Year Ago,Population 1 year and over,"783,248","(+/-7,497)"
Residence 1 Year Ago,Same house,"691,763","(+/-11,153)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"91,485","(+/-9,091)"
Residence 1 Year Ago,Different house in the U.S.,"87,608","(+/-9,411)"
Residence 1 Year Ago,Same county,"49,522","(+/-7,692)"
Residence 1 Year Ago,Different county,"38,086","(+/-4,965)"
Residence 1 Year Ago,Same state,"24,766","(+/-4,709)"
Residence 1 Year Ago,Different state,"13,320","(+/-2,747)"
Residence 1 Year Ago,Abroad,"3,877","(+/-2,252)"
